CodInst,Data,NomeInstituicao,DataInicioAtividade,Tcb,Td,Tc,SegmentoTb,Atividade,Uf,Municipio,Sr,CodConglomeradoFinanceiro,CodConglomeradoPrudencial,CnpjInstituicaoLider,Situacao
01259518,2025-12-01,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA,199608,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,SP,Rio Claro,S5,,,,A
26526166,2025-12-01,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL MARANHENSE - SICOOB SUL MARANHENSE,201705,B3S,I,2,Cooperativa de Crédito,Mútuo com financiamento relevante,MA,Balsas,S5,,,,A
04876393,2025-12-01,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS,200202,B3S,I,2,Cooperativa de Crédito,Crédito misto,PR,Foz do Iguaçu,S5,,,,A
01703620,2025-12-01,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA - SICOOB CREDESP,199704,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,MG,Bom Despacho,S5,,,,A
08742188,2025-12-01,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO,200703,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,MT,Cuiabá,S5,,,,A
28572261,2025-12-01,COOPERATIVA DE CREDITO DE MENDES LTDA,196709,B3S,I,2,Cooperativa de Crédito,,RJ,Mendes,S5,,,,I
29914686,2025-12-01,COOPERATIVA DE CRÉDITO DE NILÓPOLIS LTDA,196701,B3S,I,2,Cooperativa de Crédito,,RJ,Rio de Janeiro,,,,,I
64474059,2025-12-01,COOPERATIVA DE CRÉDITO DE PAINS LTDA. - SICOOB CREDIPAINS,199104,B3S,I,2,Cooperativa de Crédito,,MG,Pains,,,,,I
41669227,2025-12-01,COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL,199001,B3S,I,2,Cooperativa de Crédito,Atípicas,MG,Uberlândia,S5,,,,A
24286841,2025-12-01,COOPERATIVA DE CRÉDITO DE RIO PRETO LTDA,196704,B3S,I,2,Cooperativa de Crédito,,MG,Rio Preto,,,,,I
02448839,2025-12-01,COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO,199806,B3S,I,2,Cooperativa de Crédito,Crédito misto,SC,Rio Rufino,S5,,,,A
02245493,2025-12-01,COOPERATIVA DE CREDITO DE SALVADOR - SICREDI SALVADOR,199712,B3S,I,2,Cooperativa de Crédito,,BA,Salvador,S5,,,,I
01374196,2025-12-01,COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA. - SICOOB CREDISALES,199607,B3S,I,2,Cooperativa de Crédito,Crédito rural,MG,São Francisco de Sales,S5,,,,A
96592068,2025-12-01,COOPERATIVA DE CREDITO DE SAO GABRIEL LTDA,196706,B3S,I,2,Cooperativa de Crédito,,RS,São Gabriel,,,,,I
10548608,2025-12-01,COOPERATIVA DE CRÉDITO DE SERVIDORES DA UESC - UESCOOP,200901,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,BA,Ilhéus,S5,,,,A
62223733,2025-12-01,COOPERATIVA DE CRÉDITO DE SERVIDORES DO PODER JUDICIÁRIO DA BAHIA LTDA. - COOPEJUS BAHIA,202508,B3S,I,2,Cooperativa de Crédito,,BA,Salvador,S5,,,,A
02674113,2025-12-01,COOPERATIVA DE CRÉDITO DE SERVIDORES PÚBLICOS COOPERPLAN LTDA. - SICOOB COOPERPLAN,199810,B3S,I,2,Cooperativa de Crédito,,DF,Brasília,S5,,,,I
42880617,2025-12-01,COOPERATIVA DE CRÉDITO DE TIROS E MATUTINA LTDA.- SICOOB CREDITIROS,199210,B3S,I,2,Cooperativa de Crédito,Crédito rural,MG,Tiros,S5,,,,A
25387671,2025-12-01,COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS,198810,B3S,I,2,Cooperativa de Crédito,Crédito misto,MG,Patos de Minas,S5,,,,I
71238232,2025-12-01,COOPERATIVA DE CRÉDITO DO CENTRO SUL MINEIRO LTDA. - SICOOB CENTRO SUL MINEIRO,199310,B3S,I,2,Cooperativa de Crédito,Crédito misto,MG,Carmópolis de Minas,S5,,,,A
01187961,2025-12-01,COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA,199608,B3S,I,2,Cooperativa de Crédito,Crédito misto,DF,Brasília,S5,,,,A
14913919,2025-12-01,COOPERATIVA DE CREDITO DO MERCADO IMOBILIÁRIO - SICOOB IMOB.VC,201202,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,MG,Belo Horizonte,S5,,,,A
03461243,2025-12-01,COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP,199911,B3S,I,2,Cooperativa de Crédito,Mútuo com financiamento relevante,SC,Joinville,S5,,,,A
81011686,2025-12-01,COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE,198905,B3S,I,2,Cooperativa de Crédito,Crédito misto,SC,Mafra,S5,,,,A
00698609,2025-12-01,COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS,199508,B3S,I,2,Cooperativa de Crédito,Crédito misto,MG,Paracatu,S5,,,,I
03379617,2025-12-01,COOPERATIVA DE CREDITO DO PANTANAL MATO GROSSO DE RESPONSABILIDADE LTDA,196702,B3S,I,2,Cooperativa de Crédito,,MS,Corumbá,,,,,I
03033469,2025-12-01,COOPERATIVA DE CREDITO DO PLANALTO SUL - SICOOB CREDISSERRANA,199905,B3S,I,2,Cooperativa de Crédito,Crédito misto,SC,Lages,S5,,,,A
04138455,2025-12-01,COOPERATIVA DE CRÉDITO DO RIO GRANDE DO NORTE - SICOOB RIO GRANDE DO NORTE,200101,B3S,I,2,Cooperativa de Crédito,Mútuo PF com conta corrente,RN,Natal,S5,,,,I
86476199,2025-12-01,COOPERATIVA DE CREDITO DO SUDESTE MINEIRO LTDA. - SICOOB CREDISAVI,199408,B3S,I,2,Cooperativa de Crédito,,MG,São Vicente de Minas,S5,,,,I
02282165,2025-12-01,COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA - SICOOB CREDICONQUISTA,199805,B3S,I,2,Cooperativa de Crédito,Mútuo com financiamento relevante,BA,Vitória da Conquista,S5,,,,A
10348181,2025-12-01,COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC,200810,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,SC,Itapema,S4,,,,A
02883398,2025-12-01,COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E VALE DO ITAPOCÚ - SICOOB MULTICREDI,199903,B3S,I,2,Cooperativa de Crédito,Mútuo com financiamento relevante,SC,Blumenau,S5,,,,A
04237413,2025-12-01,COOPERATIVA DE CRÉDITO DO VALE DO SÃO FRANCISCO - SICREDI VALE DO SÃO FRANCISCO,200102,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,PE,Petrolina,S4,,,,A
86791837,2025-12-01,COOPERATIVA DE CRÉDITO DO VALE DOS PINHAIS - SICOOB VALE DOS PINHAIS,199403,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,SC,Caçador,S5,,,,A
82133182,2025-12-01,COOPERATIVA DE CRÉDITO DO VALE EUROPEU - SICOOB EURO VALE,199009,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,SC,Timbó,S5,,,,A
03422007,2025-12-01,COOPERATIVA DE CRÉDITO DOS BANCÁRIOS DE SÃO PAULO E MUNICÍPIOS LIMÍTROFES,199911,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,São Paulo,S5,,,,A
03009113,2025-12-01,COOPERATIVA DE CRÉDITO DOS COMERCIANTES DE FARMÁCIAS DO MUNICÍPIO DE JUNDIAÍ E MUNICÍPIOS LIMÍTROFES,180001,B3S,I,2,Cooperativa de Crédito,,SP,Jundiaí,,,,,I
02217068,2025-12-01,"COOPERATIVA DE CRÉDITO DOS CONTADORES, ADMINISTRADORES DE EMPRESAS, ECONOMISTAS E CORRETORES DE SEGUROS LTDA. - SICOOB CREDITABIL",199805,B3S,I,2,Cooperativa de Crédito,Atípicas,MG,Belo Horizonte,S5,,,,A
02295034,2025-12-01,"COOPERATIVA DE CRÉDITO DOS CORRETORES E DEMAIS TÉCNICOS DE SEGUROS DO ESTADO DE SANTA CATARINA, E EMPRESÁRIOS DE BLUMENAU - SICOOB CREDICOR-SC",199802,B3S,I,2,Cooperativa de Crédito,,SC,Blumenau,,,,,I
08931800,2025-12-01,"COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA CBA ITAPISSUMA E EMPREGADOS DE EMPRESAS PRESTADORA DE SERVIÇOS INDUSTRIAIS, NO ESTADO DE PERNAMBUCO - CREDCOOPE",198406,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,PE,Itapissuma,S5,,,,A
09290821,2025-12-01,COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA CELG LTDA.,200802,B3S,I,2,Cooperativa de Crédito,,GO,Goiânia,,,,,I
02721419,2025-12-01,COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA CIMPOR BRASIL,199810,B3S,I,2,Cooperativa de Crédito,,SP,São Paulo,,,,,I
86784089,2025-12-01,COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COELBA E DA CHESF LTDA. - SICOOB COPELBA,199402,B3S,I,2,Cooperativa de Crédito,,BA,Salvador,S5,,,,I
19495266,2025-12-01,COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - COOPECIC,198312,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,MG,Cataguases,S5,,,,A
04998845,2025-12-01,COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA MINERAÇÃO RIO DO NORTE,198312,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,PA,Oriximiná,S5,,,,A
25691478,2025-12-01,COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA SOBRAL INVICTA,198812,B3S,I,2,Cooperativa de Crédito,,MG,Pouso Alegre,,,,,I
62605290,2025-12-01,COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DO GRUPO INDORAMA NO BRASIL,196906,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,MG,Poços de Caldas,S5,,,,A
03219065,2025-12-01,COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS FERROVIÁRIAS DE SÃO PAULO - COOPERFER,199907,B3S,I,2,Cooperativa de Crédito,,SP,São Paulo,,,,,I
43730498,2025-12-01,COOPERATIVA DE CRÉDITO DOS EMPREGADOS DE ELEVADORES ATLAS,197303,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,São Paulo,S5,,,,A
57996878,2025-12-01,COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO AKZO NOBEL BRASIL - COOP AKZONOBEL,198901,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,Mauá,S5,,,,A
29985421,2025-12-01,COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO NEFFA E DEMAIS ESTABELECIMENTOS DO SETOR DE ALIMENTOS DA GRANDE VITÓRIA.,197710,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,ES,Vitória,S5,,,,A
64293582,2025-12-01,COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO VALLOUREC NO BRASIL - COOVALL LTDA.,199010,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,MG,Belo Horizonte,S5,,,,A
42153585,2025-12-01,COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO IRB-BRASIL RE LTDA.,197103,B3S,I,2,Cooperativa de Crédito,,RJ,Rio de Janeiro,S5,,,,I
28128009,2025-12-01,COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CAMPO GRANDE - SICOOB ALIANÇA MS,201707,B3S,I,2,Cooperativa de Crédito,,MS,Campo Grande,S5,,,,I
08939427,2025-12-01,COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE VITORIA-ES - SICOOB METROPOLITANO-ES,200708,B3S,I,2,Cooperativa de Crédito,,ES,Vitória,,,,,I
07319027,2025-12-01,COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE GUARAPUAVA - SICOOB GUARAPUAVA,200505,B3S,I,2,Cooperativa de Crédito,,PR,Guarapuava,,,,,I
10808037,2025-12-01,COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE MANAUS - SICOOB CREDEMPRESAS-AM,200906,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,AM,Manaus,S5,,,,A
08322202,2025-12-01,COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE PORTO VELHO - CREDEMPRESAS/RO,200611,B3S,I,2,Cooperativa de Crédito,,RO,Porto Velho,,,,,I
07373211,2025-12-01,COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DOS CAMPOS GERAIS - SICOOB CAMPOS GERAIS,200507,B3S,I,2,Cooperativa de Crédito,,PR,Ponta Grossa,,,,,I
76660265,2025-12-01,COOPERATIVA DE CREDITO DOS FERROVIARIOS LTDA,197205,B3S,I,2,Cooperativa de Crédito,,PR,Curitiba,,,,,I
44746352,2025-12-01,COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA DE BARRA BONITA E REGIÃO,196911,B3S,I,2,Cooperativa de Crédito,Crédito rural,SP,Barra Bonita,S5,,,,A
53776852,2025-12-01,COOPERATIVA DE CREDITO DOS FORNECEDORES DE CANA E DEMAIS PRODUTORES RURAIS DO CENTRO DO ESTADO DE SAO PAULO - CREDICENTRO,198305,B3S,I,2,Cooperativa de Crédito,Atípicas,SP,Araraquara,S5,,,,A
51319283,2025-12-01,COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA E DOS AGROPECUÁRIOS DA REGIÃO DE SANTA BÁRBARA D'OESTE,197901,B3S,I,2,Cooperativa de Crédito,,SP,Santa Bárbara d'Oeste,,,,,I
09978230,2025-12-01,COOPERATIVA DE CRÉDITO DOS FORNECEDORES/FUNCIONÁRIOS DA PREFEITURA MUNICIPAL DE PAULINIA,180001,B3S,I,2,Cooperativa de Crédito,,SP,Paulínia,,,,,I
03002196,2025-12-01,COOPERATIVA DE CRÉDITO DOS FORNECEDORES/FUNCIONÁRIOS DA SANASA - COOPERSAN,199812,B3S,I,2,Cooperativa de Crédito,,SP,Campinas,,,,,I
01649872,2025-12-01,COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA AKZO NOBEL-TINTAS - COOPCOATINGS,199702,B3S,I,2,Cooperativa de Crédito,,SP,São Paulo,,,,,I
11356599,2025-12-01,"COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA PERPART, DO IPA E DA ADAGRO - COOPEMATER",197702,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,PE,Recife,S5,,,,A
00871091,2025-12-01,COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA SCHAEFFLER BRASIL   COOPERFAG,199512,B3S,I,2,Cooperativa de Crédito,,SP,São Paulo,,,,,I
02498151,2025-12-01,COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA TORTUGA,199802,B3S,I,2,Cooperativa de Crédito,,SP,São Paulo,,,,,I
02208747,2025-12-01,"COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DAS  SECRETARIAS DA AGRICULTURA, MEIO AMBIENTE E DESENVOLVIMENTO AGRÍCOLA DO ESTADO DE SÃO PAULO - COOPERCERES",199712,B3S,I,2,Cooperativa de Crédito,,SP,São Paulo,,,,,I
55381305,2025-12-01,COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO PAGLIATO,198603,B3S,I,2,Cooperativa de Crédito,,SP,Sorocaba,,,,,I
03657230,2025-12-01,COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO PPG,200001,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,Sumaré,S5,,,,A
02495863,2025-12-01,COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO TERMOMECÂNICA COOPERTERMO,199805,B3S,I,2,Cooperativa de Crédito,,SP,São Bernardo do Campo,,,,,I
03002199,2025-12-01,COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO MINISTÉRIO DA FAZENDA - COOPERMINF,199904,B3S,I,2,Cooperativa de Crédito,,SP,São Paulo,,,,,I
84156470,2025-12-01,COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA,199501,B3S,I,2,Cooperativa de Crédito,Mútuo PF com conta corrente,PA,Belém,S5,,,,A
03519240,2025-12-01,COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP,200002,B3S,I,2,Cooperativa de Crédito,Mútuo PF com conta corrente,MG,Belo Horizonte,S5,,,,A
28952679,2025-12-01,COOPERATIVA DE CREDITO DOS LAVRADORES DE CANA DE ACUCAR DO ESTADO DO RIO JANEIRO LTDA-COOPERCREDI,197008,B3S,I,2,Cooperativa de Crédito,,RJ,Campos dos Goytacazes,,,,,I
07836458,2025-12-01,COOPERATIVA DE CRÉDITO DOS LOJISTAS DO DISTRITO FEDERAL - SICOOB CREDILOJISTA,200603,B3S,I,2,Cooperativa de Crédito,,DF,Brasília,,,,,I
05040680,2025-12-01,COOPERATIVA DE CRÉDITO DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO LTDA. - MAGICREDI-RJ,200205,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,RJ,Rio de Janeiro,S5,,,,A
09552111,2025-12-01,"COOPERATIVA DE CRÉDITO DOS MAGISTRADOS, SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS E EMPREGADOS DA CELG LTDA. - SICOOB JURISCRED",200807,B3S,I,2,Cooperativa de Crédito,Mútuo PF com conta corrente,GO,Goiânia,S5,,,,A
01255875,2025-12-01,COOPERATIVA DE CREDITO DOS MEDICOS E DEMAIS PROFISSIONAIS  DA SAUDE DO EXTREMO OESTE CATARINENSE - UNICRED DAS FRONTEIRAS,199607,B3S,I,2,Cooperativa de Crédito,,SC,São Miguel do Oeste,,,,,I
00747017,2025-12-01,COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE OURO PRETO LTDA.,199510,B3S,I,2,Cooperativa de Crédito,,MG,Ouro Preto,,,,,I
02326434,2025-12-01,COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE POÇOS DE CALDAS LTDA.,199803,B3S,I,2,Cooperativa de Crédito,,MG,Poços de Caldas,,,,,I
71425458,2025-12-01,COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO OESTE DE MINAS LTDA,199402,B3S,I,2,Cooperativa de Crédito,,MG,Formiga,,,,,I
01052693,2025-12-01,COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAUDE E DE CONTABILISTAS DA REGIÃO DA AMUREL LTDA,199603,B3S,I,2,Cooperativa de Crédito,,SC,Tubarão,,,,,I
01392522,2025-12-01,COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAUDE E DE CONTABILISTAS DO NORTE CATARINENSE LTDA - UNICRED NORTE CATARINENSE,199610,B3S,I,2,Cooperativa de Crédito,,SC,Joinville,,,,,I
03055269,2025-12-01,"COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB UNIMAIS BANDEIRANTE",199905,B3S,I,2,Cooperativa de Crédito,,SP,Americana,,,,,I
07440317,2025-12-01,COOPERATIVA DE CRÉDITO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED,200507,B3S,I,2,Cooperativa de Crédito,,BA,Salvador,S5,,,,I
08143326,2025-12-01,COOPERATIVA DE CRÉDITO DOS MÉDICOS E PROFISSIONAIS DE SAÚDE DE SÃO LUÍS - SICREDI SÃO LUÍS,200610,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,MA,São Luís,S4,,,,I
28815602,2025-12-01,"COOPERATIVA DE CRÉDITO DOS MÉDICOS, DEMAIS PROFISSIONAIS DE SAÚDE E DOS EMPRESÁRIOS DA REGIÃO  SUL E SUDESTE DO PARÁ - SICREDI SUL DO PARÁ",201712,B3S,I,2,Cooperativa de Crédito,,PA,Marabá,S5,,,,I
01052245,2025-12-01,"COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA AREA DA SAÚDE, PROFESSORES, CONTABILISTAS E DE EMPRESÁRIOS DE LAGES LTDA",199604,B3S,I,2,Cooperativa de Crédito,,SC,Lages,,,,,I
36900256,2025-12-01,"COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO",199111,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,MT,Cuiabá,S5,,,,A
02602922,2025-12-01,"COOPERATIVA DE CRÉDITO DOS MÉDICOS, SERVIDORES PÚBLICOS E EMPRESÁRIOS DO NORDESTE LTDA - UNICRED DO NORDESTE",199808,B3S,I,2,Cooperativa de Crédito,,BA,Feira de Santana,S5,,,,I
05740092,2025-12-01,COOPERATIVA DE CRÉDITO DOS METALÚRGICOS DO ABC - CREDABC,200308,B3S,I,2,Cooperativa de Crédito,Atípicas,SP,São Bernardo do Campo,S5,,,,A
08545351,2025-12-01,COOPERATIVA DE CRÉDITO DOS MICRO E PEQUENOS EMPRESÁRIOS DE CAMPO GRANDE E REGIÃO - SICREDI EMPRESARIAL MS,200703,B3S,I,2,Cooperativa de Crédito,,MS,Campo Grande,,,,,I
02781986,2025-12-01,COOPERATIVA DE CRÉDITO DOS MICROS E PEQUENOS EMPRESÁRIOS DO VALE DO ITAJAÍ - CONCREDI,199810,B3S,I,2,Cooperativa de Crédito,,SC,Blumenau,,,,,I
07141415,2025-12-01,"COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICRO EMPREENDEDORES DE UBERABA LTDA - SICOOB CREDIACIU",200502,B3S,I,2,Cooperativa de Crédito,,MG,Uberaba,,,,,I
04904878,2025-12-01,"COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA GRANDE CUIABÁ   SICREDI EMPREENDEDORES MT",200203,B3S,I,2,Cooperativa de Crédito,,MT,Cuiabá,,,,,I
04902340,2025-12-01,"COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO METROPOLITANA DE FLORIANÓPOLIS - SICREDI METROPOLITANA SC",200205,B3S,I,2,Cooperativa de Crédito,,SC,Florianópolis,,,,,I
03581767,2025-12-01,"COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO NORDESTE DO RIO GRANDE DO SUL - SICREDI CAXIAS DO SUL RS",200003,B3S,I,2,Cooperativa de Crédito,,RS,Caxias do Sul,,,,,I
06260899,2025-12-01,"COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DAS REGIÕES METROPOLITANA, VALE DOS SINOS E PARANHANA - SICREDI EMPREENDEDORES RS",200406,B3S,I,2,Cooperativa de Crédito,,RS,Porto Alegre,,,,,I
10506295,2025-12-01,"COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO VALE DO ITAJAÍ   SICREDI EMPREENDEDORES SC",200812,B3S,I,2,Cooperativa de Crédito,,SC,Blumenau,,,,,I
09978397,2025-12-01,COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DA ALTA NOROESTE LTDA.,180001,B3S,I,2,Cooperativa de Crédito,,SP,Penápolis,,,,,I
50848910,2025-12-01,COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DA REGIÃO DE LENÇÓIS PAULISTA,198212,B3S,I,2,Cooperativa de Crédito,,SP,Lençóis Paulista,S5,,,,I
10853810,2025-12-01,COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DE PERNAMBUCO LTDA,196907,B3S,I,2,Cooperativa de Crédito,,PE,Recife,,,,,I
25387697,2025-12-01,COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA E PRODUTORES RURAIS DE PASSOS LTDA.,198811,B3S,I,2,Cooperativa de Crédito,,MG,Passos,,,,,I
00603454,2025-12-01,COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS DA REGIÃO SANTA RITA DE MINAS LTDA,199505,B3S,I,2,Cooperativa de Crédito,,MG,Santa Rita de Minas,,,,,I
08324758,2025-12-01,COOPERATIVA DE CRÉDITO DOS PROFESSORES DO RIO GRANDE DO NORTE LTDA,196801,B3S,I,2,Cooperativa de Crédito,,RN,Natal,,,,,I
02412022,2025-12-01,"COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DE FRANCISCO BELTRÃO-PR E REGIÃO, UNIPRIME FRANCISCO BELTRÃO",199804,B3S,I,2,Cooperativa de Crédito,,PR,Francisco Beltrão,,,,,I
70937271,2025-12-01,COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA,199404,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,MG,Uberlândia,S5,,,,A
07791025,2025-12-01,COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAUDE E EMPRESÁRIOS DE ARAXA E DO OESTE DE MINAS LTDA. - UNICRED COMERCIO,200604,B3S,I,2,Cooperativa de Crédito,,MG,Araxá,,,,,I
71418784,2025-12-01,COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE E LIVRE ADMISSÃO DO SUL DE MINAS LTDA,199403,B3S,I,2,Cooperativa de Crédito,Atípicas,MG,Varginha,S5,,,,A
